name,strand,Assay title,ontology_curie,biosample_name,biosample_type,biosample_life_stage,data_source,endedness,genetically_modified,output_type,gtex_tissue,histone_mark,transcription_factor
EFO:0007950 polyA plus RNA-seq,.,polyA plus RNA-seq,EFO:0007950,GM23338,cell_line,adult,encode,single,False,OutputType.RNA_SEQ,,,
EFO:0009747 total RNA-seq,.,total RNA-seq,EFO:0009747,WTC11,cell_line,adult,encode,paired,False,OutputType.RNA_SEQ,,,
NTR:0000524 polyA plus RNA-seq,.,polyA plus RNA-seq,NTR:0000524,fibroblast of skin of scalp,primary_cell,embryonic,encode,single,False,OutputType.RNA_SEQ,,,
UBERON:0000007 gtex Pituitary polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0000007,pituitary gland,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Pituitary,,
UBERON:0000059 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0000059,large intestine,tissue,embryonic,encode,paired,False,OutputType.RNA_SEQ,,,
UBERON:0000458 gtex Cervix_Endocervix polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0000458,endocervix,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Cervix_Endocervix,,
UBERON:0000473 gtex Testis polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0000473,testis,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Testis,,
UBERON:0000473 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0000473,testis,tissue,embryonic,encode,single,False,OutputType.RNA_SEQ,,,
UBERON:0000945 gtex Stomach polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0000945,stomach,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Stomach,,
UBERON:0000945 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0000945,stomach,tissue,embryonic,encode,single,False,OutputType.RNA_SEQ,,,
UBERON:0000948 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0000948,heart,tissue,embryonic,encode,single,False,OutputType.RNA_SEQ,,,
UBERON:0000992 gtex Ovary polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0000992,ovary,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Ovary,,
UBERON:0000992 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0000992,ovary,tissue,embryonic,encode,single,False,OutputType.RNA_SEQ,,,
UBERON:0000995 gtex Uterus polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0000995,uterus,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Uterus,,
UBERON:0000996 gtex Vagina polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0000996,vagina,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Vagina,,
UBERON:0001114 gtex Liver polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0001114,right lobe of liver,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Liver,,
UBERON:0001150 gtex Pancreas polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0001150,body of pancreas,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Pancreas,,
UBERON:0001157 gtex Colon_Transverse polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0001157,transverse colon,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Colon_Transverse,,
UBERON:0001159 gtex Colon_Sigmoid polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0001159,sigmoid colon,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Colon_Sigmoid,,
UBERON:0001211 gtex Small_Intestine_Terminal_Ileum polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0001211,Peyer's patch,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Small_Intestine_Terminal_Ileum,,
UBERON:0001224 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0001224,renal pelvis,tissue,embryonic,encode,single,False,OutputType.RNA_SEQ,,,
UBERON:0001225 gtex Kidney_Cortex polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0001225,cortex of kidney,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Kidney_Cortex,,
UBERON:0001255 gtex Bladder polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0001255,urinary bladder,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Bladder,,
UBERON:0001293 gtex Kidney_Medulla polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0001293,outer medulla of kidney,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Kidney_Medulla,,
UBERON:0001323 gtex Nerve_Tibial polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0001323,tibial nerve,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Nerve_Tibial,,
UBERON:0001383 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0001383,muscle of leg,tissue,embryonic,encode,single,False,OutputType.RNA_SEQ,,,
UBERON:0001496 gtex Artery_Aorta polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0001496,ascending aorta,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Artery_Aorta,,
UBERON:0001499 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0001499,muscle of arm,tissue,embryonic,encode,paired,False,OutputType.RNA_SEQ,,,
UBERON:0001621 gtex Artery_Coronary polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0001621,coronary artery,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Artery_Coronary,,
UBERON:0001774 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0001774,muscle of trunk,tissue,embryonic,encode,paired,False,OutputType.RNA_SEQ,,,
UBERON:0001870 gtex Brain_Cortex polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0001870,frontal cortex,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Brain_Cortex,,
UBERON:0001873 gtex Brain_Caudate_basal_ganglia polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0001873,caudate nucleus,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Brain_Caudate_basal_ganglia,,
UBERON:0001874 gtex Brain_Putamen_basal_ganglia polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0001874,putamen,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Brain_Putamen_basal_ganglia,,
UBERON:0001876 gtex Brain_Amygdala polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0001876,amygdala,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Brain_Amygdala,,
UBERON:0001882 gtex Brain_Nucleus_accumbens_basal_ganglia polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0001882,nucleus accumbens,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Brain_Nucleus_accumbens_basal_ganglia,,
UBERON:0001898 gtex Brain_Hypothalamus polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0001898,hypothalamus,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Brain_Hypothalamus,,
UBERON:0001954 gtex Brain_Hippocampus polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0001954,Ammon's horn,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Brain_Hippocampus,,
UBERON:0002037 gtex Brain_Cerebellum polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0002037,cerebellum,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Brain_Cerebellum,,
UBERON:0002038 gtex Brain_Substantia_nigra polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0002038,substantia nigra,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Brain_Substantia_nigra,,
UBERON:0002046 gtex Thyroid polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0002046,thyroid gland,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Thyroid,,
UBERON:0002106 gtex Spleen polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0002106,spleen,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Spleen,,
UBERON:0002106 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0002106,spleen,tissue,embryonic,encode,single,False,OutputType.RNA_SEQ,,,
UBERON:0002107 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0002107,liver,tissue,"child,adult",encode,single,False,OutputType.RNA_SEQ,,,
UBERON:0002108 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0002108,small intestine,tissue,embryonic,encode,paired,False,OutputType.RNA_SEQ,,,
UBERON:0002113 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0002113,kidney,tissue,embryonic,encode,single,False,OutputType.RNA_SEQ,,,
UBERON:0002167 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0002167,right lung,tissue,embryonic,encode,single,False,OutputType.RNA_SEQ,,,
UBERON:0002168 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0002168,left lung,tissue,embryonic,encode,single,False,OutputType.RNA_SEQ,,,
UBERON:0002190 gtex Adipose_Subcutaneous polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0002190,subcutaneous adipose tissue,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Adipose_Subcutaneous,,
UBERON:0002240 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0002240,spinal cord,tissue,embryonic,encode,single,False,OutputType.RNA_SEQ,,,
UBERON:0002245 gtex Brain_Cerebellar_Hemisphere polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0002245,cerebellar hemisphere,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Brain_Cerebellar_Hemisphere,,
UBERON:0002324 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0002324,muscle of back,tissue,embryonic,encode,single,False,OutputType.RNA_SEQ,,,
UBERON:0002367 gtex Prostate polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0002367,prostate gland,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Prostate,,
UBERON:0002369 gtex Adrenal_Gland polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0002369,adrenal gland,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Adrenal_Gland,,
UBERON:0002369 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0002369,adrenal gland,tissue,embryonic,encode,single,False,OutputType.RNA_SEQ,,,
UBERON:0002370 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0002370,thymus,tissue,embryonic,encode,single,False,OutputType.RNA_SEQ,,,
UBERON:0003662 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0003662,forelimb muscle,tissue,embryonic,encode,single,False,OutputType.RNA_SEQ,,,
UBERON:0003663 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0003663,hindlimb muscle,tissue,embryonic,encode,single,False,OutputType.RNA_SEQ,,,
UBERON:0003889 gtex Fallopian_Tube polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0003889,fallopian tube,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Fallopian_Tube,,
UBERON:0004264 gtex Skin_Sun_Exposed_Lower_leg polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0004264,lower leg skin,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Skin_Sun_Exposed_Lower_leg,,
UBERON:0004538 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0004538,left kidney,tissue,embryonic,encode,single,False,OutputType.RNA_SEQ,,,
UBERON:0004550 gtex Esophagus_Gastroesophageal_Junction polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0004550,gastroesophageal sphincter,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Esophagus_Gastroesophageal_Junction,,
UBERON:0004648 gtex Esophagus_Muscularis polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0004648,esophagus muscularis mucosa,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Esophagus_Muscularis,,
UBERON:0005270 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0005270,renal cortex interstitium,tissue,embryonic,encode,single,False,OutputType.RNA_SEQ,,,
UBERON:0006330 gtex Minor_Salivary_Gland polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0006330,anterior lingual gland,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Minor_Salivary_Gland,,
UBERON:0006469 gtex Brain_Spinal_cord_cervical_c-1 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0006469,C1 segment of cervical spinal cord,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Brain_Spinal_cord_cervical_c-1,,
UBERON:0006566 gtex Heart_Left_Ventricle polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0006566,left ventricle myocardium,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Heart_Left_Ventricle,,
UBERON:0006631 gtex Heart_Atrial_Appendage polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0006631,right atrium auricular region,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Heart_Atrial_Appendage,,
UBERON:0006920 gtex Esophagus_Mucosa polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0006920,esophagus squamous epithelium,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Esophagus_Mucosa,,
UBERON:0007610 gtex Artery_Tibial polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0007610,tibial artery,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Artery_Tibial,,
UBERON:0008367 gtex Breast_Mammary_Tissue polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0008367,breast epithelium,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Breast_Mammary_Tissue,,
UBERON:0008952 gtex Lung polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0008952,upper lobe of left lung,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Lung,,
UBERON:0009834 gtex Brain_Frontal_Cortex_BA9 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0009834,dorsolateral prefrontal cortex,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Brain_Frontal_Cortex_BA9,,
UBERON:0009835 gtex Brain_Anterior_cingulate_cortex_BA24 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0009835,anterior cingulate cortex,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Brain_Anterior_cingulate_cortex_BA24,,
UBERON:0010414 gtex Adipose_Visceral_Omentum polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0010414,omental fat pad,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Adipose_Visceral_Omentum,,
UBERON:0011907 gtex Muscle_Skeletal polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0011907,gastrocnemius medialis,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Muscle_Skeletal,,
UBERON:0012249 gtex Cervix_Ectocervix polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0012249,ectocervix,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Cervix_Ectocervix,,
UBERON:0013756 gtex Whole_Blood polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0013756,venous blood,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Whole_Blood,,
UBERON:0018115 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0018115,left renal pelvis,tissue,embryonic,encode,single,False,OutputType.RNA_SEQ,,,
UBERON:0018116 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0018116,right renal pelvis,tissue,embryonic,encode,single,False,OutputType.RNA_SEQ,,,
UBERON:0018117 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0018117,left renal cortex interstitium,tissue,embryonic,encode,single,False,OutputType.RNA_SEQ,,,
UBERON:0018118 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0018118,right renal cortex interstitium,tissue,embryonic,encode,single,False,OutputType.RNA_SEQ,,,
UBERON:0036149 gtex Skin_Not_Sun_Exposed_Suprapubic polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0036149,suprapubic skin,tissue,adult,gtex,paired,False,OutputType.RNA_SEQ,Skin_Not_Sun_Exposed_Suprapubic,,
CL:0000047 Histone ChIP-seq H2AFZ,.,Histone ChIP-seq,CL:0000047,neuronal stem cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H2AFZ,
CL:0000047 Histone ChIP-seq H2AK5ac,.,Histone ChIP-seq,CL:0000047,neuronal stem cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H2AK5ac,
CL:0000047 Histone ChIP-seq H2BK5ac,.,Histone ChIP-seq,CL:0000047,neuronal stem cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H2BK5ac,
CL:0000047 Histone ChIP-seq H3K18ac,.,Histone ChIP-seq,CL:0000047,neuronal stem cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H3K18ac,
CL:0000047 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000047,neuronal stem cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H3K27ac,
CL:0000047 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0000047,neuronal stem cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H3K27me3,
CL:0000047 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000047,neuronal stem cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H3K36me3,
CL:0000047 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000047,neuronal stem cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me1,
CL:0000047 Histone ChIP-seq H3K4me2,.,Histone ChIP-seq,CL:0000047,neuronal stem cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me2,
CL:0000047 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000047,neuronal stem cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me3,
CL:0000047 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,CL:0000047,neuronal stem cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H3K9me3,
CL:0000062 Histone ChIP-seq H2AFZ,.,Histone ChIP-seq,CL:0000062,osteoblast,primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H2AFZ,
CL:0000062 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000062,osteoblast,primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K27ac,
CL:0000062 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0000062,osteoblast,primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K27me3,
CL:0000062 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000062,osteoblast,primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K36me3,
CL:0000062 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000062,osteoblast,primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me1,
CL:0000062 Histone ChIP-seq H3K4me2,.,Histone ChIP-seq,CL:0000062,osteoblast,primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me2,
CL:0000062 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000062,osteoblast,primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me3,
CL:0000062 Histone ChIP-seq H3K79me2,.,Histone ChIP-seq,CL:0000062,osteoblast,primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K79me2,
CL:0000062 Histone ChIP-seq H4K20me1,.,Histone ChIP-seq,CL:0000062,osteoblast,primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H4K20me1,
CL:0000084 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000084,T-cell,primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K27ac,
CL:0000084 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0000084,T-cell,primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K27me3,
CL:0000084 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000084,T-cell,primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K36me3,
CL:0000084 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000084,T-cell,primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me1,
CL:0000084 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000084,T-cell,primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me3,
CL:0000084 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,CL:0000084,T-cell,primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K9me3,
CL:0000100 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000100,motor neuron,in_vitro_differentiated_cells,adult,encode,paired,False,OutputType.CHIP_HISTONE,,H3K27ac,
CL:0000100 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000100,motor neuron,in_vitro_differentiated_cells,adult,encode,paired,False,OutputType.CHIP_HISTONE,,H3K4me1,
CL:0000100 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000100,motor neuron,in_vitro_differentiated_cells,adult,encode,paired,False,OutputType.CHIP_HISTONE,,H3K4me3,
CL:0000127 Histone ChIP-seq H2AFZ,.,Histone ChIP-seq,CL:0000127,astrocyte,primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H2AFZ,
CL:0000127 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000127,astrocyte,primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K27ac,
CL:0000127 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0000127,astrocyte,primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K27me3,
CL:0000127 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000127,astrocyte,primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K36me3,
CL:0000127 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000127,astrocyte,primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me1,
CL:0000127 Histone ChIP-seq H3K4me2,.,Histone ChIP-seq,CL:0000127,astrocyte,primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me2,
CL:0000127 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000127,astrocyte,primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K4me3,
CL:0000127 Histone ChIP-seq H3K79me2,.,Histone ChIP-seq,CL:0000127,astrocyte,primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K79me2,
CL:0000127 Histone ChIP-seq H3K9ac,.,Histone ChIP-seq,CL:0000127,astrocyte,primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H3K9ac,
CL:0000127 Histone ChIP-seq H4K20me1,.,Histone ChIP-seq,CL:0000127,astrocyte,primary_cell,unknown,encode,single,False,OutputType.CHIP_HISTONE,,H4K20me1,
CL:0000134 Histone ChIP-seq H2BK120ac,.,Histone ChIP-seq,CL:0000134,mesenchymal stem cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H2BK120ac,
CL:0000134 Histone ChIP-seq H2BK12ac,.,Histone ChIP-seq,CL:0000134,mesenchymal stem cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H2BK12ac,
CL:0000134 Histone ChIP-seq H3K14ac,.,Histone ChIP-seq,CL:0000134,mesenchymal stem cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H3K14ac,
CL:0000134 Histone ChIP-seq H3K18ac,.,Histone ChIP-seq,CL:0000134,mesenchymal stem cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H3K18ac,
CL:0000134 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000134,mesenchymal stem cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H3K27ac,
CL:0000134 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0000134,mesenchymal stem cell,primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K27me3,
CL:0000134 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000134,mesenchymal stem cell,primary_cell,adult,encode,single,False,OutputType.CHIP_HISTONE,,H3K36me3,
CL:0000134 Histone ChIP-seq H3K4ac,.,Histone ChIP-seq,CL:0000134,mesenchymal stem cell,in_vitro_differentiated_cells,embryonic,encode,single,False,OutputType.CHIP_HISTONE,,H3K4ac,
